sample_id,kmer_AAT,kmer_CCT,kmer_TCC,kmer_CAT,kmer_GGC,kmer_ACT,kmer_GCG,kmer_ATG,kmer_GTT,kmer_CTT,kmer_GCA,kmer_GGA,gc_content,kmer_CAG,kmer_GAA,kmer_GAT,kmer_GGG,kmer_CGA,kmer_ATA,kmer_TAC,kmer_TGT,kmer_GTC,kmer_ATC,kmer_CGT,kmer_GTA,kmer_CTG,kmer_ACG,kmer_GGT,kmer_GCT,kmer_TAT,kmer_AGA,kmer_AAA,kmer_CGG,kmer_AGC,kmer_TGA,kmer_CTC,kmer_CCA,kmer_GAG,kmer_CCG,kmer_TAG,total_mutations,kmer_ACC,kmer_GTG,kmer_AGG,kmer_GCC,kmer_GAC,kmer_TTC,kmer_AGT,kmer_TAA,kmer_TTA,kmer_TGG,kmer_TCA,kmer_CAC,kmer_TTT,kmer_CGC,length_diff,kmer_AAG,kmer_TCT,mutation_density,kmer_AAC,kmer_ATT,kmer_CCC,kmer_TGC,kmer_TCG,genome_length,kmer_CAA,kmer_TTG,kmer_CTA,kmer_ACA
MH110592.1,0.024275118,0.012137559,0.009440323,0.02225219,0.0128118675,0.009440323,0.0026972354,0.029669588,0.016183412,0.0060687796,0.016183412,0.037761293,0.44579124,0.026298044,0.03641268,0.013486177,0.01685772,0.0033715442,0.012137559,0.01146325,0.02225219,0.01146325,0.0128118675,0.004045853,0.010788942,0.015509103,0.0033715442,0.010788942,0.01146325,0.009440323,0.025623735,0.045178693,0.005394471,0.014160486,0.014160486,0.01146325,0.01753203,0.016183412,0.0026972354,0.010788942,,0.0128118675,0.014160486,0.024949428,0.010114633,0.015509103,0.008091706,0.015509103,0.008091706,0.008766015,0.031018207,0.020903574,0.019554956,0.014834794,0.0013486177,-1.0,0.026972353,0.008091706,0.0489719626168224,0.0229265,0.014834794,0.007417397,0.012137559,0.005394471,10176.0,0.030343898,0.020229265,0.008091706,0.043830074
MH110591.1,0.023616735,0.007422402,0.009446694,0.020242915,0.012820513,0.01417004,0.0026990552,0.029014844,0.012820513,0.010121457,0.018218623,0.03846154,0.44511783,0.023616735,0.036437247,0.016194332,0.015519568,0.004048583,0.012820513,0.008097166,0.018893387,0.010796221,0.013495277,0.004723347,0.008097166,0.01417004,0.004723347,0.008097166,0.013495277,0.010796221,0.029014844,0.041835357,0.0060728746,0.013495277,0.014844804,0.010121457,0.014844804,0.018893387,0.004723347,0.01417004,,0.009446694,0.01417004,0.025641026,0.008097166,0.015519568,0.011470986,0.01417004,0.007422402,0.00877193,0.027665317,0.021592442,0.024966262,0.012145749,0.0020242915,-1.0,0.025641026,0.010121457,0.0489719626168224,0.024291499,0.015519568,0.007422402,0.01417004,0.004723347,10176.0,0.030364372,0.018218623,0.010796221,0.04453441
MH110590.1,0.023616735,0.007422402,0.009446694,0.020242915,0.012820513,0.01417004,0.0026990552,0.029014844,0.012820513,0.010121457,0.018218623,0.03846154,0.44511783,0.023616735,0.036437247,0.016194332,0.015519568,0.004048583,0.012820513,0.008097166,0.018893387,0.010796221,0.013495277,0.004723347,0.008097166,0.01417004,0.004723347,0.008097166,0.013495277,0.010796221,0.029014844,0.041835357,0.0060728746,0.013495277,0.014844804,0.010121457,0.014844804,0.018893387,0.004723347,0.01417004,,0.009446694,0.01417004,0.025641026,0.008097166,0.015519568,0.011470986,0.01417004,0.007422402,0.00877193,0.027665317,0.021592442,0.024966262,0.012145749,0.0020242915,-1.0,0.025641026,0.010121457,0.0489719626168224,0.024291499,0.015519568,0.007422402,0.01417004,0.004723347,10176.0,0.030364372,0.018218623,0.010796221,0.04453441
MH110589.1,0.024949428,0.012137559,0.009440323,0.021577884,0.0128118675,0.010114633,0.0026972354,0.029669588,0.016183412,0.0060687796,0.016183412,0.038435604,0.44579124,0.025623735,0.03641268,0.014160486,0.01685772,0.0033715442,0.013486177,0.01146325,0.02225219,0.01146325,0.0128118675,0.004045853,0.010114633,0.015509103,0.0033715442,0.010788942,0.01146325,0.009440323,0.024949428,0.045178693,0.005394471,0.014160486,0.014160486,0.012137559,0.01753203,0.016183412,0.0026972354,0.01146325,,0.0128118675,0.014160486,0.025623735,0.010114633,0.014834794,0.007417397,0.014834794,0.008091706,0.008766015,0.031018207,0.020903574,0.020229265,0.014834794,0.0013486177,-1.0,0.026298044,0.008091706,0.0489719626168224,0.0229265,0.014160486,0.007417397,0.012137559,0.005394471,10176.0,0.030343898,0.020229265,0.008091706,0.043155767
MH110588.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110587.1,0.022941971,0.007422402,0.009446694,0.020242915,0.012820513,0.014844804,0.0026990552,0.02834008,0.012820513,0.010121457,0.018218623,0.03846154,0.44579124,0.023616735,0.036437247,0.016194332,0.015519568,0.004048583,0.012820513,0.008097166,0.018893387,0.010796221,0.013495277,0.004723347,0.008097166,0.014844804,0.004723347,0.008097166,0.013495277,0.010796221,0.029014844,0.041160595,0.0060728746,0.013495277,0.014844804,0.010121457,0.014844804,0.018893387,0.004723347,0.01417004,,0.009446694,0.01417004,0.025641026,0.008097166,0.015519568,0.011470986,0.01417004,0.007422402,0.00877193,0.027665317,0.021592442,0.024966262,0.012145749,0.0020242915,-1.0,0.025641026,0.010121457,0.0489719626168224,0.024966262,0.015519568,0.007422402,0.01417004,0.004723347,10176.0,0.030364372,0.018218623,0.010796221,0.04453441
MH110586.1,0.022941971,0.007422402,0.009446694,0.020242915,0.012145749,0.01417004,0.0026990552,0.029014844,0.013495277,0.009446694,0.018218623,0.03846154,0.44377103,0.024291499,0.036437247,0.016194332,0.015519568,0.004048583,0.012820513,0.008097166,0.01754386,0.010796221,0.013495277,0.0060728746,0.008097166,0.01417004,0.004723347,0.008097166,0.012145749,0.011470986,0.02834008,0.04385965,0.0060728746,0.01417004,0.014844804,0.010121457,0.015519568,0.018218623,0.004723347,0.01417004,,0.009446694,0.01417004,0.024966262,0.00877193,0.015519568,0.011470986,0.014844804,0.007422402,0.010121457,0.027665317,0.020917678,0.024966262,0.012820513,0.0013495276,-1.0,0.025641026,0.010121457,0.0489719626168224,0.024291499,0.015519568,0.007422402,0.01417004,0.0053981105,10176.0,0.029689608,0.016869096,0.010121457,0.04453441
MH110585.1,0.024275118,0.012137559,0.009440323,0.02225219,0.0128118675,0.009440323,0.0026972354,0.029669588,0.016183412,0.0060687796,0.016183412,0.037761293,0.44579124,0.026298044,0.03641268,0.013486177,0.01685772,0.0033715442,0.012137559,0.01146325,0.02225219,0.01146325,0.0128118675,0.004045853,0.010788942,0.015509103,0.0033715442,0.010788942,0.01146325,0.009440323,0.025623735,0.045178693,0.005394471,0.014160486,0.014160486,0.01146325,0.01753203,0.016183412,0.0026972354,0.010788942,,0.0128118675,0.014160486,0.024949428,0.010114633,0.015509103,0.008091706,0.015509103,0.008091706,0.008766015,0.031018207,0.020903574,0.019554956,0.014834794,0.0013486177,-1.0,0.026972353,0.008091706,0.0489719626168224,0.0229265,0.014834794,0.007417397,0.012137559,0.005394471,10176.0,0.030343898,0.020229265,0.008091706,0.043830074
MH110584.1,0.024275118,0.012137559,0.009440323,0.02225219,0.0128118675,0.009440323,0.0026972354,0.029669588,0.016183412,0.0060687796,0.016183412,0.037761293,0.44579124,0.026298044,0.03641268,0.013486177,0.01685772,0.0033715442,0.012137559,0.01146325,0.02225219,0.01146325,0.0128118675,0.004045853,0.010788942,0.015509103,0.0033715442,0.010788942,0.01146325,0.009440323,0.025623735,0.045178693,0.005394471,0.014160486,0.014160486,0.01146325,0.01753203,0.016183412,0.0026972354,0.010788942,,0.0128118675,0.014160486,0.024949428,0.010114633,0.015509103,0.008091706,0.015509103,0.008091706,0.008766015,0.031018207,0.020903574,0.019554956,0.014834794,0.0013486177,-1.0,0.026972353,0.008091706,0.0489719626168224,0.0229265,0.014834794,0.007417397,0.012137559,0.005394471,10176.0,0.030343898,0.020229265,0.008091706,0.043830074
MH110583.1,0.024949428,0.012137559,0.009440323,0.02225219,0.0128118675,0.009440323,0.0026972354,0.029669588,0.015509103,0.0067430884,0.016183412,0.037761293,0.44579124,0.026298044,0.03641268,0.013486177,0.01685772,0.0033715442,0.0128118675,0.01146325,0.02225219,0.012137559,0.0128118675,0.004045853,0.010114633,0.015509103,0.0033715442,0.010788942,0.01146325,0.009440323,0.025623735,0.045853,0.005394471,0.014160486,0.014160486,0.01146325,0.01753203,0.016183412,0.0026972354,0.010788942,,0.0128118675,0.014160486,0.024949428,0.010114633,0.015509103,0.008091706,0.014834794,0.008091706,0.008766015,0.031018207,0.020903574,0.019554956,0.013486177,0.0013486177,-1.0,0.026298044,0.008766015,0.0489719626168224,0.0229265,0.014834794,0.007417397,0.012137559,0.005394471,10176.0,0.030343898,0.020229265,0.008091706,0.043830074
MH110582.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110581.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110580.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110579.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110578.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110577.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110576.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110575.1,0.024949428,0.012137559,0.009440323,0.02225219,0.0128118675,0.009440323,0.0026972354,0.029669588,0.016183412,0.0060687796,0.016183412,0.037761293,0.44511783,0.026298044,0.03641268,0.013486177,0.01685772,0.0033715442,0.0128118675,0.01146325,0.02225219,0.01146325,0.0128118675,0.004045853,0.010114633,0.015509103,0.0033715442,0.010788942,0.01146325,0.009440323,0.025623735,0.045853,0.005394471,0.014160486,0.014160486,0.01146325,0.01753203,0.016183412,0.0026972354,0.010788942,,0.0128118675,0.014160486,0.024949428,0.010114633,0.015509103,0.008091706,0.014834794,0.008091706,0.008766015,0.031018207,0.020903574,0.019554956,0.014834794,0.0013486177,-1.0,0.026298044,0.008091706,0.0489719626168224,0.0229265,0.014834794,0.007417397,0.012137559,0.005394471,10176.0,0.030343898,0.020229265,0.008091706,0.043830074
MH110574.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110573.1,0.02225219,0.008091706,0.010114633,0.021577884,0.012137559,0.014160486,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44444445,0.024949428,0.037086986,0.016183412,0.016183412,0.004045853,0.0128118675,0.007417397,0.01753203,0.01146325,0.014160486,0.005394471,0.008091706,0.013486177,0.0047201617,0.008766015,0.01146325,0.01146325,0.02899528,0.04180715,0.0060687796,0.0128118675,0.014834794,0.010114633,0.015509103,0.01820634,0.004045853,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014834794,0.007417397,0.010114633,0.027646663,0.021577884,0.024275118,0.013486177,0.0020229265,-1.0,0.024949428,0.009440323,0.0489719626168224,0.025623735,0.016183412,0.007417397,0.013486177,0.0060687796,10176.0,0.02899528,0.01753203,0.009440323,0.04450438
MH110572.1,0.02225219,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44713804,0.024275118,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.01820634,0.01146325,0.013486177,0.005394471,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014834794,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.014834794,0.007417397,0.014160486,0.005394471,10176.0,0.029669588,0.01753203,0.010788942,0.04450438
MH110571.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110570.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44579124,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.013486177,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010114633,0.014834794,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.008091706,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.021577884,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.007417397,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
MH110569.1,0.0229265,0.007417397,0.009440323,0.020229265,0.0128118675,0.014834794,0.0026972354,0.028320972,0.0128118675,0.010114633,0.01820634,0.038435604,0.44511783,0.02360081,0.03641268,0.016183412,0.015509103,0.004045853,0.0128118675,0.008091706,0.018880647,0.010788942,0.013486177,0.0047201617,0.008091706,0.014834794,0.0047201617,0.008091706,0.014160486,0.010788942,0.02899528,0.04180715,0.0060687796,0.013486177,0.014834794,0.010788942,0.014160486,0.018880647,0.0047201617,0.014160486,,0.009440323,0.014160486,0.025623735,0.007417397,0.015509103,0.01146325,0.014160486,0.007417397,0.008766015,0.027646663,0.02225219,0.024949428,0.012137559,0.0020229265,-1.0,0.025623735,0.010114633,0.0489719626168224,0.024949428,0.015509103,0.0067430884,0.014160486,0.0047201617,10176.0,0.030343898,0.01820634,0.010788942,0.04450438
